"","Language","CanonicalName","CommonName","IndexFG","n","ScientificName2023","Genus2023","Family2023","Order2023","ScientificName1974","Genus1974","Family1974","Order1974","ScientificName2021","ScientificNameV3","BeakLengthCulmen","BeakLengthNares","BeakWidth","BeakDepth","TarsusLength","WingLength","KippsDistance","Secondary","HandWingIndex","TailLength","Mass","IsoPer","zIsoPer","tSNE1per","tSNE2per","VarPer","IsoPhy","zIsoPhy","Iso23","zIso23","Iso74","zIso74","cBlack","cWhite","cYellow","cBlue","cRed","cGreen","cElaboration","cDiversity","IsoCol","zIsoCol","zcElaboration","zcDiversity","VarPhy"
"1014","Zapotec","Leiothlypis celata.1","Orange-crowned Warbler","Zap.9",12,"Leiothlypis celata","Leiothlypis","Parulidae","Passeriformes","Vermivora celata","Vermivora","Parulidae","Passeriformes","Leiothlypis celata","Vermivora celata",11.8,7.8,3.8,4,18.4,59.9,13.8,46,23,46.5,9.2,0.34,-1.22,1.90902344332105,-3.61952174671865,0.569812146870812,15.24,-0.84,1,-1.11,1,-1.01,0.043127693,0.0473987,0.115249572,0,0,5.11e-05,22.45777518,36,0.75,0.35,-0.95,-0.62,85.6410786333007
"1015","Zapotec","Eupsittula canicularis.2","Orange-fronted Parakeet","Zap.44",1,"Eupsittula canicularis","Eupsittula","Psittacidae","Psittaciformes","Aratinga canicularis","Aratinga","Psittacidae","Psittaciformes","Eupsittula canicularis","Aratinga canicularis",20.8,17.6,11.9,21,12.6,132.7,59,73.2,44.6,104,85,1.55,2.13,-0.868751741214988,3.36983909664808,0,39.85,0.16,2,0.44,2,0.42,0.025647259,0.019235444,0.359335116,0.003494591,0.006533366,0.217333172,50.7045674,102,2.66,4.43,3.59,2.62,0
"1016","Zapotec","Myioborus pictus.1","Painted Redstart","Zap.45",2,"Myioborus pictus","Myioborus","Parulidae","Passeriformes","Setophaga pictus","Setophaga","Parulidae","Passeriformes","Myioborus pictus","Myioborus pictus",12,6.7,3.7,3.4,17.4,73.2,14.8,58.4,20.2,62.7,9.8,0.37,-1.15,1.57195389647164,-3.22290360979699,0.268553612237054,13.39,-0.92,1,-1.11,2,0.42,0.187308991,0.137338481,0,0.000938263,0.112245993,0,31.60894413,52,0.74,0.35,0.52,0.17,13.6845388168456
"1017","Zapotec","Campephilus guatemalensis","Pale-billed Woodpecker","Zap.1",7,"Campephilus guatemalensis","Campephilus","Picidae","Piciformes","Phloeoceastes guatemalensis","Phloeoceastes","Picidae","Piciformes","Campephilus guatemalensis","Campephilus guatemalensis",47.7,35.7,13.2,12.4,35.2,180.8,36.5,137.5,21,107.5,242,0.69,-0.25,-0.824346852260658,4.76815839486638,1.10752329841994,55,0.78,2,0.44,2,0.42,0.5633918925,0.063941753,0.013501366,0.00048403,0.1312680135,0.0004145725,37.08832398,58.25,0.88,0.64,1.4,0.47,112.693753986054
"1018","Zapotec","Falco peregrinus.3","Peregrine Falcon","Zap.25",7,"Falco peregrinus","Falco","Falconidae","Falconiformes","Falco peregrinus","Falco","Falconidae","Falconiformes","Falco peregrinus","Falco peregrinus",31.1,18.4,13.7,15.4,45.1,314.7,165,152.6,52.2,143,760,1.16,1.05,-1.20098205123421,5.6726093246627,1.16329033657388,47.28,0.46,1,-1.11,1,-1.01,0.129344958,0.159888076,0.015501186,0.000137,0.001446724,4.25e-05,24.77570892,44.26666667,0.21,-0.8,-0.58,-0.21,116.600081446116
"1019","Zapotec","Empidonax affinis","Pine Flycatcher","Zap.9",12,"Empidonax affinis","Empidonax","Tyrannidae","Passeriformes","Empidonax affinis","Empidonax","Tyrannidae","Passeriformes","Empidonax affinis","Empidonax affinis",14,8.4,4.4,3.4,15.2,71.8,15.5,56,21.7,59.4,11.3,0.37,-1.14,1.6318477245566,-2.71861098966655,0.569812146870812,13.14,-0.93,1,-1.11,1,-1.01,0.186017753,0.111376132,0.115926731,1.3e-05,0,5.51e-06,24.13490675,32.66666667,0.2,-0.82,-0.68,-0.78,85.6410786333007
"1020","Zapotec","Cardellina rubra","Red Warbler","Zap.46",1,"Cardellina rubra","Cardellina","Parulidae","Passeriformes","Ergaticus ruber","Ergaticus","Parulidae","Passeriformes","Cardellina rubra","Ergaticus ruber",11.4,6.6,3.3,3.7,18.3,61.2,10.2,50.9,16.7,58.6,8.1,0.39,-1.09,1.7135328377992,-4.0670475063612,0,15.07,-0.85,1,-1.11,2,0.42,0.017703338,0.036981366,0.00112137,7.16e-05,0.573163457,0,39.30056811,59,1.04,0.98,1.76,0.51,0
"1021","Zapotec","Cardellina rubrifrons","Red-faced Warbler","Zap.9",12,"Cardellina rubrifrons","Cardellina","Parulidae","Passeriformes","Cardellina rubrifrons","Cardellina","Parulidae","Passeriformes","Cardellina rubrifrons","Cardellina rubrifrons",11.7,6.8,3.5,4.1,16.9,67.5,14.4,53.1,21.3,60.9,8.1,0.37,-1.15,1.78563374194922,-3.36646107548352,0.569812146870812,14.45,-0.87,1,-1.11,2,0.42,0.060920662,0.219306078,6.23e-05,8.31e-05,0.079254999,0,25.14973431,56,1.09,1.09,-0.52,0.36,85.6410786333007
"1022","Zapotec","Buteo jamaicensis.2","Red-tailed Hawk","Zap.25",7,"Buteo jamaicensis","Buteo","Accipitridae","Accipitriformes","Buteo jamaicensis","Buteo","Accipitridae","Falconiformes","Buteo jamaicensis","Buteo jamaicensis",37.6,22.9,14.4,20.2,80.9,402.8,139.9,270.8,34.1,212.2,1101.2,0.57,-0.57,-0.974355304698395,6.41185340409654,1.16329033657388,46.95,0.45,1,-1.11,1,-1.01,0.111965625,0.145610541,0.030405498,0,1.49e-05,0,20.9561612,38.16666667,0.03,-1.17,-1.19,-0.51,116.600081446116
"1023","Zapotec","Columba livia.3","Rock Pigeon","Zap.47",2,"Columba livia","Columba","Columbidae","Columbiformes","Columba livia","Columba","Columbidae","Columbiformes","Columba livia","Columba livia",23.2,12.1,4.3,5,26.5,219.6,98.8,120.4,45.1,105.5,354.2,1.11,0.92,-0.898925948579909,3.20565028153471,0.550739933242891,38.02,0.09,2,0.44,1,-1.01,0.170957088,0.225995724,6.25e-05,6.26e-06,0.000356419,0.002597638,24.95820091,35.75,0.51,-0.15,-0.55,-0.63,38.0180753626155
"1024","Zapotec","Salpinctes obsoletus","Rock Wren","Zap.7",6,"Salpinctes obsoletus","Salpinctes","Troglodytidae","Passeriformes","Salpinctes obsoletus","Salpinctes","Troglodytidae","Passeriformes","Salpinctes obsoletus","Salpinctes obsoletus",19.9,12.6,2.9,3.4,20.1,69,11.8,56.6,17.3,55.6,16.4,0.75,-0.09,0.818412109254146,-2.69681201171473,0.849208446178098,32.74,-0.13,2,0.44,2,0.42,0.039594151,0.272562805,0.057948338,0,1.27e-05,0,21.66191234,33.66666667,0.5,-0.17,-1.08,-0.73,61.7411063584406
"1025","Zapotec","Archilochus colubris","Ruby-throated Hummingbird","Zap.5",13,"Archilochus colubris","Archilochus","Trochilidae","Caprimulgiformes","Archilochus colubris","Archilochus","Trochilidae","Apodiformes","Archilochus colubris","Archilochus colubris",20.7,15.1,1.8,1.9,3.4,40.7,27.6,14.7,65,24.3,3.1,0.63,-0.42,-1.27598027642282,-6.56125722908741,1.0313656948407,22.17,-0.56,2,0.44,2,0.42,0.325193211,0.086509852,0.012855779,3.74e-05,0.058178484,0.04266547,29.53687139,85,0.65,0.15,0.19,1.78,36.254252622758
"1026","Zapotec","Catharus frantzii.1","Ruddy-capped Nightingale-Thrush","Zap.18",4,"Catharus frantzii","Catharus","Turdidae","Passeriformes","Catharus frantzii","Catharus","Turdidae","Passeriformes","Catharus frantzii","Catharus frantzii",17.1,9.7,4.2,4.4,33.1,86.3,15.8,73,17.8,75.9,28.9,0.58,-0.55,0.77086511834124,-0.83658285260782,0.638536400942559,30.61,-0.22,1,-1.11,1,-1.01,0.010255003,0.24582065,0.001646789,0,0,0,19.57160386,30,0.5,-0.18,-1.41,-0.91,55.421464236869
"1027","Zapotec","Selasphorus rufus.1","Rufous Hummingbird","Zap.5",13,"Selasphorus rufus","Selasphorus","Trochilidae","Caprimulgiformes","Selasphorus rufus","Selasphorus","Trochilidae","Apodiformes","Selasphorus rufus","Selasphorus rufus",20.4,15.4,1.6,1.7,2.5,40.7,28.2,13.9,67,29.8,3.5,0.63,-0.42,-1.28136251183913,-6.63118510802337,1.0313656948407,11.08,-1.01,1,-1.11,2,0.42,0.203695975,0.067125186,0.003422199,0,0.137756039,0.002019933,34.26519788,71,0.74,0.35,0.95,1.1,36.254252622758
"1028","Zapotec","Basileuterus rufifrons.1","Rufous-capped Warbler","Zap.48",1,"Basileuterus rufifrons","Basileuterus","Parulidae","Passeriformes","Basileuterus rufifrons","Basileuterus","Parulidae","Passeriformes","Basileuterus rufifrons","Basileuterus rufifrons",12.6,7.2,3.9,4,20.1,51.1,5.7,44.6,11.3,61.8,10.4,0.78,-0.02,1.26103809950931,-4.45088739352941,0,16.06,-0.81,2,0.44,2,0.42,0.028260365,0.115340893,0.142538057,0.000121213,0.001330942,0.000341603,30.10271227,53.5,0.53,-0.1,0.28,0.24,0
"1029","Zapotec","Aimophila ruficeps","Rufous-crowned Sparrow","Zap.16",8,"Aimophila ruficeps","Aimophila","Passerellidae","Passeriformes","Aimophila ruficeps","Aimophila","Fringillidae","Passeriformes","Aimophila ruficeps","Aimophila ruficeps",14.9,8.2,4.1,5,19.8,59.9,7.7,52.2,12.8,62,18.7,0.76,-0.07,0.852218791612882,-3.19722240503509,0.68568509314057,16.44,-0.79,2,0.44,1,-1.01,0.033692129,0.105838102,0.009563443,0,0,0,18.34418442,39,0.43,-0.32,-1.61,-0.47,86.5654522230619
"1030","Zapotec","Catharus occidentalis","Russet Nightingale-Thrush","Zap.18",4,"Catharus occidentalis","Catharus","Turdidae","Passeriformes","Catharus occidentalis","Catharus","Turdidae","Passeriformes","Catharus occidentalis","Catharus occidentalis",20.7,9,3.6,3.8,31.3,88.6,19.2,69.8,21.6,75,26.2,0.6,-0.5,0.737979748986195,-0.90128385240333,0.638536400942559,30.61,-0.22,1,-1.11,1,-1.01,0.019007802,0.155817833,0.035671725,0,0,0,20.16647357,31.5,0.24,-0.72,-1.32,-0.84,55.421464236869
"1031","Zapotec","Sayornis saya","Say's Phoebe","Zap.20",4,"Sayornis saya","Sayornis","Tyrannidae","Passeriformes","Sayornis saya","Sayornis","Tyrannidae","Passeriformes","Sayornis saya","Sayornis saya",19.5,11.3,5.4,4.2,20.2,104.4,26.8,77.7,25.6,79.8,20.9,0.67,-0.3,0.615428850467372,-0.0731014022034935,0.767113471619576,29.65,-0.25,1,-1.11,1,-1.01,0.192669297,0.129848784,0.018343195,0,0.000460204,0,25.36846293,55,0.29,-0.62,-0.48,0.32,60.8093373291208
"1032","Zapotec","Buteo brachyurus.1","Short-tailed Hawk","Zap.25",7,"Buteo brachyurus","Buteo","Accipitridae","Accipitriformes","Buteo brachyurus","Buteo","Accipitridae","Falconiformes","Buteo brachyurus","Buteo brachyurus",31.1,17,10.4,14.9,53.8,307.6,90,213.3,29.7,171,496,0.9,0.32,-0.778291846468648,5.40914073561642,1.16329033657388,56.84,0.85,1,-1.11,1,-1.01,0.31731483,0.210696222,0.021475443,0,0,0,27.74813646,30,0.34,-0.51,-0.1,-0.91,116.600081446116
"1033","Zapotec","Myioborus miniatus.1","Slate-throated Redstart","Zap.45",2,"Myioborus miniatus","Myioborus","Parulidae","Passeriformes","Myioborus miniatus","Myioborus","Parulidae","Passeriformes","Myioborus miniatus","Myioborus miniatus",11.9,7,4.1,3.3,17.7,63.6,10.6,52,17,64.9,9,0.44,-0.94,1.35899839902348,-3.6934190063338,0.268553612237054,13.13,-0.93,1,-1.11,2,0.42,0.110345795,0.044018609,0.054850455,4.07e-06,0.028025013,0,25.34441432,42.66666667,0.69,0.23,-0.48,-0.29,13.6845388168456
"1034","Zapotec","Cyanocitta stelleri.2","Steller's Jay","Zap.49",2,"Cyanocitta stelleri","Cyanocitta","Corvidae","Passeriformes","Cyanocitta stelleri","Cyanocitta","Corvidae","Passeriformes","Cyanocitta stelleri","Cyanocitta stelleri",33.7,21.1,10.2,9.5,43,145.8,20,125.8,13.7,133.2,128,0.48,-0.85,-0.373041092619623,3.8356479753551,0.229494375962835,22.57,-0.54,2,0.44,2,0.42,0.169194456,0.047373737,6.13e-06,0.539305998,0,0,39.98878251,33,1.23,1.38,1.87,-0.76,22.5672264961958
"1035","Zapotec","Asio stygius","Stygian Owl","Zap.40",3,"Asio stygius","Asio","Strigidae","Strigiformes","Asio stygius","Asio","Strigidae","Strigiformes","Asio stygius","Asio stygius",41.8,20.3,9.9,17.1,42.5,326.8,132.9,186.1,41.6,173.7,565,1.1,0.87,-1.00787159203793,5.72028869966522,1.01232990946561,38.18,0.09,2,0.44,2,0.42,0.087665924,0.141667119,0.031419206,3.62e-05,0,3.62e-05,18.60496358,41,0.15,-0.93,-1.57,-0.37,84.2477093726313
"1036","Zapotec","Piranga rubra","Summer Tanager","Zap.11",4,"Piranga rubra","Piranga","Cardinalidae","Passeriformes","Piranga rubra","Piranga","Thraupidae","Passeriformes","Piranga rubra","Piranga rubra",19.2,13.3,8.4,9,19.5,92,27.9,67.4,29.2,71.3,29.1,0.69,-0.25,0.268699116503731,0.774460169569033,0.955785578280306,22.58,-0.54,2,0.44,3,1.86,0.035091521,0.026850789,0.011351344,0,0.502300414,1.87e-05,40.28267408,60,1.04,0.98,1.92,0.56,57.6078531979566
"1037","Zapotec","Tyrannus crassirostris","Thick-billed Kingbird","Zap.20",4,"Tyrannus crassirostris","Tyrannus","Tyrannidae","Passeriformes","Tyrannus crassirostris","Tyrannus","Tyrannidae","Passeriformes","Tyrannus crassirostris","Tyrannus crassirostris",30.1,20.6,12.6,10.3,19.7,126.3,36.3,88.3,29,96.8,55.9,0.92,0.38,-0.27730323737818,2.8756819739213,0.767113471619576,16.08,-0.81,1,-1.11,1,-1.01,0.153172867,0.137876824,0.161691912,2.12e-05,0,0,26.98555441,28,0.57,-0.02,-0.22,-1.01,60.8093373291208
"1038","Zapotec","Setophaga townsendi.2","Townsend's Warbler","Zap.12",3,"Setophaga townsendi","Setophaga","Parulidae","Passeriformes","Dendroica townsendi","Dendroica","Parulidae","Passeriformes","Setophaga townsendi","Dendroica townsendi",12.4,7.4,3,3.2,18.2,63.8,17.7,46.1,27.8,49.5,8.8,0.28,-1.4,2.05659667118152,-3.65751580138035,0.728772300906931,13.13,-0.93,1,-1.11,1,-1.01,0.189331698,0.177535254,0.11705702,0.001496015,0,0.000515021,32.60262103,44,0.53,-0.11,0.68,-0.22,55.4200852757144
"1039","Zapotec","Cathartes aura.1","Turkey Vulture","Zap.8",3,"Cathartes aura","Cathartes","Cathartidae","Cathartiformes","Cathartes aura","Cathartes","Cathartidae","Falconiformes","Cathartes aura","Cathartes aura",51.5,27.6,14.3,17.2,54,508.5,135.6,369,26.9,244,1518.2,1.12,0.94,-1.11737030874903,6.6684042815822,1.0922889541018,46.91,0.45,2,0.44,2,0.42,0.553112703,0.02252409,2.64e-05,0,0.003758293,0,29.69027537,36,0.49,-0.2,0.21,-0.62,68.1357925114558
"1040","Zapotec","Pooecetes gramineus","Vesper Sparrow","Zap.9",12,"Pooecetes gramineus","Pooecetes","Passerellidae","Passeriformes","Pooecetes gramineus","Pooecetes","Fringillidae","Passeriformes","Pooecetes gramineus","Pooecetes gramineus",12,7.7,4.9,6.6,20.1,78.6,18.8,60,23.9,59.6,25.7,0.44,-0.95,1.06597472023733,-1.76955424276535,0.569812146870812,16.53,-0.79,2,0.44,2,0.42,0.059219054,0.366547851,0.015338086,0,0,0,25.88561814,35,0.45,-0.28,-0.4,-0.66,85.6410786333007
"1041","Zapotec","Tachycineta thalassina.1","Violet-green Swallow","Zap.6",7,"Tachycineta thalassina","Tachycineta","Hirundinidae","Passeriformes","Tachycineta thalassina","Tachycineta","Hirundinidae","Passeriformes","Tachycineta thalassina","Tachycineta thalassina",9.9,5,3.6,3,11.3,115.5,63.6,53,54.5,48.1,14.1,0.43,-0.96,-0.910313786182214,-4.58836425252187,1.01780511723442,35.39,-0.02,2,0.44,2,0.42,0.054753274,0.231274401,0.001236666,0.009643829,8.73e-05,0.053051081,23.53669482,61.5,0.69,0.24,-0.78,0.63,124.387593389047
"1042","Zapotec","Tyrannus verticalis","Western Kingbird","Zap.20",4,"Tyrannus verticalis","Tyrannus","Tyrannidae","Passeriformes","Tyrannus verticalis","Tyrannus","Tyrannidae","Passeriformes","Tyrannus verticalis","Tyrannus verticalis",21.8,13.5,7.5,6.4,18.3,126.1,41.9,84.3,33.2,89.9,39.6,0.39,-1.08,-0.0813313502825732,1.5376719836851,0.767113471619576,16.08,-0.81,1,-1.11,1,-1.01,0.207122891,0.303334332,0.115229111,2.5e-05,0,4.99e-05,32.94825281,26,0.26,-0.69,0.74,-1.1,60.8093373291208
"1043","Zapotec","Megascops trichopsis.1","Whiskered Screech-Owl","Zap.28",3,"Megascops trichopsis","Megascops","Strigidae","Strigiformes","Otus trichopsis","Otus","Strigidae","Strigiformes","Megascops trichopsis","Megascops trichopsis",19.7,9.8,5.1,10.1,24.9,148.8,36,112.7,24.2,77.2,88.3,1.07,0.8,-0.18355749595607,1.57010842111355,0.828923161853077,45.66,0.4,2,0.44,2,0.42,0.114985756,0.167466652,0.066101047,0.000137528,0.000136199,0.000225008,25.80006058,63,0.21,-0.78,-0.41,0.71,94.0457689880918
"1044","Zapotec","Basilinna leucotis.1","White-eared Hummingbird","Zap.5",13,"Basilinna leucotis","Basilinna","Trochilidae","Caprimulgiformes","Hylocharis leucotis","Hylocharis","Trochilidae","Apodiformes","Basilinna leucotis","Hylocharis leucotis",18.6,14.3,2.4,1.9,3.2,54.3,37.1,17.2,68.4,33.4,3.4,0.79,0.02,-1.28731417928599,-6.40382565851377,1.0313656948407,19.37,-0.67,2,0.44,2,0.42,0.250315246,0.038501141,0.011804782,0.023784387,0.012662396,0.311770912,35.62322156,124.3333333,1.12,1.15,1.17,3.71,36.254252622758
"1045","Zapotec","Lepidocolaptes leucogaster","White-striped Woodcreeper","Zap.50",1,"Lepidocolaptes leucogaster","Lepidocolaptes","Furnariidae","Passeriformes","Lepidocolaptes leucogaster","Lepidocolaptes","Dendrocolaptidae","Passeriformes","Lepidocolaptes leucogaster","Lepidocolaptes leucogaster",36.1,28.1,4,5.6,21.5,115.5,31.9,83,27.8,102.4,36,1.33,1.53,-0.208358076221387,2.23973108758801,0,61.06,1.02,3,1.99,3,1.86,0.108117358,0.144239445,0.030926231,0.000497794,0.000124452,0.00031113,27.59597279,53,0.03,-1.17,-0.12,0.22,0
"1046","Zapotec","Aeronautes saxatalis.1","White-throated Swift","Zap.6",7,"Aeronautes saxatalis","Aeronautes","Apodidae","Caprimulgiformes","Aeronautes saxatalis","Aeronautes","Apodidae","Apodiformes","Aeronautes saxatalis","Aeronautes saxatalis",7,3,2.9,2.5,10.6,140.3,98.2,42.1,69.8,63.7,32.1,0.75,-0.1,-1.41036594586362,-5.6240979570884,1.01780511723442,90.77,2.23,2,0.44,2,0.42,0.272493878,0.106801485,0.00015799,0,0,0,22.6411813,22,0.1,-1.02,-0.92,-1.3,124.387593389047
"1047","Zapotec","Melozone albicollis","White-throated Towhee","Zap.51",1,"Melozone albicollis","Melozone","Passerellidae","Passeriformes","Pipilo albicollis","Pipilo","Fringillidae","Passeriformes","Melozone albicollis","Pipilo albicollis",16,10.6,6,8.4,26.6,81,9.7,71.3,11.9,89.2,46.4,0.37,-1.15,-0.00410482148890188,-0.151690627058883,0,26.31,-0.39,2,0.44,1,-1.01,0.120211361,0.113893516,0.011228534,2.87e-05,0.000172305,0,19.74591287,50,0.36,-0.48,-1.38,0.07,0
"1048","Zapotec","Leptotila verreauxi.1","White-tipped Dove","Zap.52",1,"Leptotila verreauxi","Leptotila","Columbidae","Columbiformes","Leptotila verreauxi","Leptotila","Columbidae","Columbiformes","Leptotila verreauxi","Leptotila verreauxi",19.5,10,3.6,4,27.7,136.7,29.8,104.6,22.1,102.1,146.9,1.09,0.85,-0.255794732391135,1.01774261518874,0,31.59,-0.18,2,0.44,2,0.42,0.33280237,0.13935827,0.005684389,0.000502972,0,0.000399856,25.14402508,34,0.28,-0.65,-0.52,-0.71,0
"1049","Zapotec","Cardellina pusilla.2","Wilson's Warbler","Zap.12",3,"Cardellina pusilla","Cardellina","Parulidae","Passeriformes","Wilsonia pusilla","Wilsonia","Parulidae","Passeriformes","Cardellina pusilla","Wilsonia pusilla",11.6,6.6,3.2,3.1,17.9,56.3,11.5,44.1,20.7,48.1,7,0.47,-0.87,1.81051748939224,-4.27988101383631,0.728772300906931,13.13,-0.93,1,-1.11,2,0.42,0.022488756,0.022703739,0.321162772,0.005466336,9.11e-05,0.000221039,42.40906858,56,1.13,1.17,2.26,0.36,55.4200852757144
"1050","Zapotec","Junco phaeonotus.1","Yellow-eyed Junco","Zap.53",1,"Junco phaeonotus","Junco","Passerellidae","Passeriformes","Junco phaeonotus","Junco","Fringillidae","Passeriformes","Junco phaeonotus","Junco phaeonotus",12.9,8.2,4.6,5.9,21.4,77.7,16.6,61.3,21.2,68,20.4,0.44,-0.95,1.12629028900527,-1.75980036282476,0,16.53,-0.79,2,0.44,2,0.42,0.027311644,0.169524742,0.003740942,0,0,0,19.56708123,44,0.33,-0.54,-1.41,-0.22,0
"1051","Zapotec","Setophaga coronata.1","Yellow-rumped Warbler","Zap.9",12,"Setophaga coronata","Setophaga","Parulidae","Passeriformes","Dendroica coronata","Dendroica","Parulidae","Passeriformes","Setophaga coronata","Dendroica coronata",13.1,7.2,3.3,3.4,18.7,73.8,18.8,55.2,25.4,56.5,11.9,0.36,-1.17,1.83425004692521,-2.9011621497622,0.569812146870812,13.39,-0.92,1,-1.11,1,-1.01,0.211360554,0.157712666,0.047899922,0.000813526,0,0.001307467,29.90551204,47,0.54,-0.09,0.25,-0.08,85.6410786333007
"1052","Zapotec","Buteo albonotatus","Zone-tailed Hawk","Zap.25",7,"Buteo albonotatus","Buteo","Accipitridae","Accipitriformes","Buteo albonotatus","Buteo","Accipitridae","Falconiformes","Buteo albonotatus","Buteo albonotatus",35.1,21.1,12.7,16.9,70.4,398,159.7,236.7,40.3,217,745.9,0.66,-0.34,-1.00248301992487,6.21725368886263,1.16329033657388,46.95,0.45,1,-1.11,1,-1.01,0.745443762,0.029733759,0.006491737,0,0,0,31.98912368,30,0.24,-0.72,0.58,-0.91,116.600081446116
"1053","Zapotec","Anser cygnoides","Swan Goose","Zap.30",2,"Anser cygnoides","Anser","Anatidae","Anseriformes","Anser cygnoid","Anser","Anatidae","Anseriformes","Anser cygnoides","Anser cygnoides",92.7,42.5,24.2,19.9,76.1,422.2,195,227.2,46.1,122.8,3511.9,0.96,0.49,-1.29005641530635,6.99566755263751,0.479140933561919,5.8,-1.23,1,-1.11,1,-1.01,0.404567027,0.134351163,0.001082328,0,0.006225623,0,29.00967928,32,0.37,-0.45,0.1,-0.81,5.79981551153274
"1054","Zapotec","Meleagris gallopavo.3","Wild Turkey","Zap.54",1,"Meleagris gallopavo","Meleagris","Phasianidae","Galliformes","Meleagris gallopavo","Meleagris","Meleagrididae","Galliformes","Meleagris gallopavo","Meleagris gallopavo",48.6,25.9,17.6,15.3,149.2,448.8,115,332.5,26,351.2,5791.4,1.79,2.78,-1.18321656278779,7.02369169885619,0,43.2,0.3,2,0.44,3,1.86,0.4163798495,0.05613702,0.015467638,0.0002034645,0.045606909,0.0001076,29.53170169,61.5,0.83,0.53,0.19,0.63,0
"1055","Zapotec","Gallus gallus.3","Red Jungle Fowl","Zap.55",1,"Gallus gallus","Gallus","Phasianidae","Galliformes","Gallus gallus","Gallus","Phasianidae","Galliformes","Gallus gallus","Gallus gallus",30.9,15.4,8.9,8.9,68.1,218.2,48.9,167.6,22.5,194,751.7,1.13,0.95,-0.671458812841168,4.86468887643807,0,43.2,0.3,2,0.44,2,0.42,0.304868378,0.043070381,0.017815055,1.04e-05,0.194882119,0.034079026,34.70365089,82.33333333,1.19,1.3,1.02,1.65,0
"1056","Zapotec","Turdus migratorius.2","American Robin","Zap.56",1,"Turdus migratorius","Turdus","Turdidae","Passeriformes","Turdus migratorius","Turdus","Turdidae","Passeriformes","Turdus migratorius","Turdus migratorius",23.4,12.5,5.6,6.8,32.7,127,36.9,90.3,29,95.7,78.5,0.96,0.49,-0.0689027731560747,1.73775124704748,0,36.39,0.02,2,0.44,2,0.42,0.182750696,0.040470721,0.075087029,4.5e-05,0.059622418,5.27e-05,25.11748775,52.33333333,0.75,0.37,-0.52,0.18,0
"1057","Zapotec","Sayornis nigricans.1","Black Phoebe","Zap.57",1,"Sayornis nigricans","Sayornis","Tyrannidae","Passeriformes","Sayornis nigricans","Sayornis","Tyrannidae","Passeriformes","Sayornis nigricans","Sayornis nigricans",18.1,9.9,5.9,4,17.4,86.3,19.4,68.9,22,77.2,18.6,0.67,-0.3,0.787442792413768,-0.961471912051562,0,29.65,-0.25,1,-1.11,1,-1.01,0.313210036,0.201979647,0.000373246,3.72e-05,0,0,32.39856976,20.25,0.34,-0.51,0.65,-1.39,0
"1058","Zapotec","Molothrus aeneus.1","Bronzed Cowbird","Zap.58",1,"Molothrus aeneus","Molothrus","Icteridae","Passeriformes","Molothrus aeneus","Molothrus","Icteridae","Passeriformes","Molothrus aeneus","Molothrus aeneus",20.6,13.9,5.7,9.1,27.6,104.8,25.4,76.4,24.9,74.8,62.6,0.89,0.3,0.177842303429309,1.05546995400521,0,21.11,-0.6,2,0.44,2,0.42,0.486656415,0.033955227,0,0.104248947,0.000289644,0.000225023,33.01182675,38,0.88,0.65,0.75,-0.52,0
"1059","Zapotec","Bubulcus ibis.1","Western Cattle Egret","Zap.59",1,"Bubulcus ibis","Bubulcus","Ardeidae","Pelecaniformes","Bubulcus ibis","Bubulcus","Ardeidae","Ciconiiformes","Bubulcus ibis","Bubulcus ibis",63.3,43.5,8.6,11.5,76.8,244.4,73,171.2,29.9,90.9,366,1.63,2.35,-1.02821501143062,5.63861798982113,0,170.17,5.47,4,3.54,4,3.29,0.009170558,0.632112209,0.049253457,9.27e-06,5.93e-05,0,34.21519819,47.66666667,1.79,2.57,0.94,-0.04,0
